Match Type,File1,File2,File1 Page,File2 Page,File1 Position,File2 Position,Matched Text
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,subtask 3 spin-coat hgte cqd layer onto substrate spin-coating preparation place the cleaned cmos-compatible substrate on the spin-coating platform....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,dispense a sufficient volume of the hgte cqd solution prepared in step 2 onto the center of the substrate....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,figure 10 the fabrication principle of black silicon using metal-assisted chemical etchingmace inspect layer thickness figure 11 a the schematic fabrication proceess steps from si substrate preparatio...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,repeat the spin-coating process to build up to a 1-2 µm total thickness....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"after each coating, allow the solvent to evaporate naturally before applying additional layers...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"after each coating step, a profilometer ver ifies the thickness, ensuring the final layer meets the desired thickness range...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"if the thickness deviates from the target values, adjust the spin speed or solution concentration...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"subtask 4 perform ligand exchange for improved charge transport prepare ligand exchange solution for ligand exchange, a solution of 1,2-ethanedithiol edt in acetonitrile was used...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"this step replaces the long insulating ligands with short conductive ones, enhancing the charge transport properties of the hgte cqd film...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,apply ligand exchange solution drop-cast the edt solution onto the cqd layer and let it sit for 1-2 minutes to allow full ligand exchange....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,this will facilitate charge movement across the c qd layer....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,rinse the film with acetonitrile to remove unreacted edt and prevent film degradation....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,confirm ligand exchange use fourier transform infrared ftir spectroscopy to confirm the ligand exchange by observing the characteristic bond signatures of edt....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,this step verifies that the conductive ligands are successfully integrated into the cqd layer....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 13,,,measure dark current and quantum efficiency qe measure dark current at the operational temperature of 200 k....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,"inspect film quality post-annealing subtask 5 anneal the cqd layer for stability and adhesion set annealing conditions to prevent oxidation, place the substrate with the cqd layer in a nitrogen-filled..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,set the temperature to 150c and anneal for 30 minutes....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,"this annealing process removes residual solvents, stabilizes the cqd film, and improves adhesion to the substrate...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,"after annealing, scanning electron microscopy sem is used to inspect the surface morphology...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,verify uniformity and ensure no cracks or delamination occurred during the annealing process....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,"confirm the thickness of the final cqd layer using a profilometer, ensuring that it remains within the 1-2 µm target range...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,subtask 6 characterize the optical and electrical performance of the cqd layer optical absorption test measure the absorption spectrum of the hgte cqd film across the 3-5 µm range using an ftir spectr...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,aim for an absorption efficiency of over 90 to meet mwir sensitivity requirements....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,measure dark current and quantum efficiency qe measure dark current at the operational temperature of 200 k....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,the target value should be approximately 5 x 10-9 a to ensure low noise....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,"calculate quantum efficiency qe across the mwir spectrum, targeting a qe of 0.6 or higher to ensure effective photon-to-electron conversion...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,"noise equivalent power nep evaluation evaluate the noise equivalent power nep using a calibrated infrared source, aiming for a target nep of 100 fwhz12...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,this metric confirms the films sensitivity and noise performance for mwir applications....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 20,Page 20,,,milestone chart milestone 1 kickoff ko design and fabrication of hgte cqd film for mwir detection integration of black silicon and gold reflector structure simulation of complete hgte cqd photodetecto...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"previous developments in high-sensitivity cqd-based detectors, bryka skystocks llc will integrate multi-array synchronization and real-time coherence for distributed fpas, targeting precise alignment ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"their experience in scalable, solution-processed cqd imaging systems, optimized for low dark current and stable nep at 200 k, aligns with air force requirements...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"this expertise ensures that brykas hgte cqd fpa technology will deliver reliable, high-resolution imaging in distributed, low-power configurations for surveillance and target acquisition...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"5.0 relationship with future research or research and development anticipated results of the proposed approach completing phase i, bryka inc...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"will deliver a detailed system model for the hgte cqd-based fpa technology, laying the groundwork for a scalable, low-cost mwir detection system...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"this model will guide the development of synchronized, multi-array fpa panels optimized for high-sensitivity thermal imaging at elevated temperatures around 200 k...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"emphasis will be placed on refining critical performance metrics, including dark current targeting 5 x 10-9 a, noise equivalent power nep 100 fwhz12, and quantum efficiency across the mwir band 3-5 µm..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"this phase i model will include simulation and validation of coherence and signal synchronization across arrays, ensuring reliable data alignment for distributed imaging...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"these achievements will establish proof of concept for a multi-array, real-time mwir imaging architecture that enhances air force capabilities in surveillance, reconnaissance, and advanced target trac..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"significance of the phase i effort the phase i effort is essential in establishing the technical foundation for a scalable, low-cost hgte cqd-based fpa system tailored for mwir detection...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"this phase will concentrate on developing a comprehensive system model for synchronized, distributed fpa panels designed to provide high-sensitivity, real-time thermal imaging, and target tracking ove..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"key technical goals include optimizing parameters such as dark current targeted at 5 x 10-9 a, noise equivalent power nep 100 fwhz12, and phase coherence, ensuring the system meets stringent air force..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"phase i will also simulate and validate multi-array synchronization and coherence techniques, ensuring seamless operation across distributed fpa panels...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"these advancements are vital for enhancing imaging sensitivity and tracking accuracy, particularly for detecting low-contrast or fast-moving targets...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"the outcomes of phase i will confirm the feasibility of a low-cost, multi-array mwir detection system, laying the groundwork for integration into more considerable defense and reconnaissance infrastru..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"6.0 commercialization strategy 6.1 first planned product to incorporate technology the primary application of bryka inc.s hgte cqd-based fpa technology is in air force mwir imaging systems, enhancing ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"the distributed, synchronized fpa panels will significantly improve target tracking and detection, especially for low-signature and high-speed objects, by providing real-time coherence and high sensit..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,the systems scalability and low-cost design ensure efficient deployment across various defense platforms....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"commercial applications beyond defense, the hgte cqd-based fpa technology holds promise in multiple civilian sectors industrial inspection high-sensitivity mwir imaging can aid equipment monitoring an..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"environmental monitoring mwir sensitivity allows for real-time tracking of pollution, wildfires, and other environmental hazards...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"space exploration adapted fpas can enhance imaging for space missions, aiding in thermal data collection and object tracking in space...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,"automotive safety high-resolution mwir imaging could support advanced driver-assistance systems adas, improving night vision and obstacle detection...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 21,Page 21,,,6.2 customers and market size market the technology will need address principals operating in this market valuesizetrend 14...
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,Top Right,Top Right,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,Top Right,Top Right,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,Middle Center,Middle Center,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,Top Right,Top Right,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,Top Right,Top Right,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,Top Center,Top Center,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,Middle Center,Middle Center,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,Middle Right,Middle Right,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,Top Right,Top Right,
Image Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,Middle Center,Middle Center,
